,chrom,pos,cov,sampleID
2,chrI,2001,174.9,L17
3,chrI,3001,248.8625,L17
4,chrI,4001,182.4735,L17
5,chrI,5001,64.8055,L17
6,chrI,6001,73.62,L17
7,chrI,7001,68.6335,L17
8,chrI,8001,50.869,L17
9,chrI,9001,60.564,L17
10,chrI,10001,69.751,L17
11,chrI,11001,73.7875,L17
12,chrI,12001,59.363,L17
13,chrI,13001,72.27,L17
14,chrI,14001,91.1975,L17
15,chrI,15001,73.5685,L17
16,chrI,16001,63.5715,L17
17,chrI,17001,40.859,L17
18,chrI,18001,26.9065,L17
19,chrI,19001,30.732,L17
20,chrI,20001,25.261,L17
21,chrI,21001,13.5235,L17
22,chrI,22001,13.206,L17
23,chrI,23001,37.6955,L17
24,chrI,24001,44.009,L17
25,chrI,25001,33.755,L17
26,chrI,26001,62.9515,L17
27,chrI,27001,122.4615,L17
28,chrI,28001,106.4715,L17
29,chrI,29001,46.146,L17
30,chrI,30001,37.0345,L17
31,chrI,31001,43.9925,L17
32,chrI,32001,56.056,L17
33,chrI,33001,74.1885,L17
34,chrI,34001,87.729,L17
35,chrI,35001,77.761,L17
36,chrI,36001,60.5295,L17
37,chrI,37001,71.939,L17
38,chrI,38001,73.996,L17
39,chrI,39001,68.222,L17
40,chrI,40001,87.9605,L17
41,chrI,41001,108.889,L17
42,chrI,42001,111.0615,L17
43,chrI,43001,108.5805,L17
44,chrI,44001,96.5245,L17
45,chrI,45001,78.44,L17
46,chrI,46001,79.0325,L17
47,chrI,47001,71.265,L17
48,chrI,48001,65.92,L17
49,chrI,49001,108.3335,L17
50,chrI,50001,174.5015,L17
51,chrI,51001,148.8555,L17
52,chrI,52001,101.51,L17
53,chrI,53001,80.0095,L17
54,chrI,54001,50.474,L17
55,chrI,55001,83.8935,L17
56,chrI,56001,97.267,L17
57,chrI,57001,62.046,L17
58,chrI,58001,57.184,L17
59,chrI,59001,65.721,L17
60,chrI,60001,67.7605,L17
61,chrI,61001,65.306,L17
62,chrI,62001,70.7545,L17
63,chrI,63001,79.7,L17
64,chrI,64001,97.28,L17
65,chrI,65001,106.7905,L17
66,chrI,66001,96.2395,L17
67,chrI,67001,85.958,L17
68,chrI,68001,102.622,L17
69,chrI,69001,97.5115,L17
70,chrI,70001,79.912,L17
71,chrI,71001,87.587,L17
72,chrI,72001,68.793,L17
73,chrI,73001,62.2305,L17
74,chrI,74001,54.4295,L17
75,chrI,75001,45.091,L17
76,chrI,76001,59.331,L17
77,chrI,77001,71.433,L17
78,chrI,78001,76.5865,L17
79,chrI,79001,69.944,L17
80,chrI,80001,61.963,L17
81,chrI,81001,168.509,L17
82,chrI,82001,216.584,L17
83,chrI,83001,109.66,L17
84,chrI,84001,71.049,L17
85,chrI,85001,75.0525,L17
86,chrI,86001,66.7915,L17
87,chrI,87001,80.7045,L17
88,chrI,88001,94.413,L17
89,chrI,89001,86.6395,L17
90,chrI,90001,77.45,L17
91,chrI,91001,89.177,L17
92,chrI,92001,90.769,L17
93,chrI,93001,72.7065,L17
94,chrI,94001,116.967,L17
95,chrI,95001,115.0685,L17
96,chrI,96001,71.6735,L17
97,chrI,97001,101.1225,L17
98,chrI,98001,91.5855,L17
99,chrI,99001,55.183,L17
100,chrI,100001,71.513,L17
101,chrI,101001,145.0065,L17
102,chrI,102001,138.747,L17
103,chrI,103001,78.669,L17
104,chrI,104001,107.323,L17
105,chrI,105001,117.619,L17
106,chrI,106001,86.861,L17
107,chrI,107001,104.5625,L17
108,chrI,108001,115.8665,L17
109,chrI,109001,126.15,L17
110,chrI,110001,113.7045,L17
111,chrI,111001,65.467,L17
112,chrI,112001,59.14,L17
113,chrI,113001,74.6745,L17
114,chrI,114001,90.7515,L17
115,chrI,115001,91.214,L17
116,chrI,116001,80.23,L17
117,chrI,117001,93.8815,L17
118,chrI,118001,89.5765,L17
119,chrI,119001,66.137,L17
120,chrI,120001,101.763,L17
121,chrI,121001,128.535,L17
122,chrI,122001,103.9345,L17
123,chrI,123001,68.5875,L17
124,chrI,124001,72.2065,L17
125,chrI,125001,80.411,L17
126,chrI,126001,73.0485,L17
127,chrI,127001,80.3445,L17
128,chrI,128001,64.8675,L17
129,chrI,129001,58.716,L17
130,chrI,130001,99.678,L17
131,chrI,131001,117.1355,L17
132,chrI,132001,86.6265,L17
133,chrI,133001,81.467,L17
134,chrI,134001,119.745,L17
135,chrI,135001,114.689,L17
136,chrI,136001,83.1395,L17
137,chrI,137001,98.9775,L17
138,chrI,138001,93.7625,L17
139,chrI,139001,83.481,L17
140,chrI,140001,78.2625,L17
141,chrI,141001,54.906,L17
142,chrI,142001,87.1115,L17
143,chrI,143001,108.8225,L17
144,chrI,144001,83.947,L17
145,chrI,145001,70.0495,L17
146,chrI,146001,55.6915,L17
147,chrI,147001,43.6705,L17
148,chrI,148001,77.2015,L17
149,chrI,149001,112.283,L17
150,chrI,150001,101.3575,L17
151,chrI,151001,71.922,L17
152,chrI,152001,55.671,L17
153,chrI,153001,69.8525,L17
154,chrI,154001,107.487,L17
155,chrI,155001,112.5735,L17
156,chrI,156001,111.603,L17
157,chrI,157001,119.259,L17
158,chrI,158001,139.6765,L17
159,chrI,159001,118.9565,L17
160,chrI,160001,107.2005,L17
161,chrI,161001,93.7695,L17
162,chrI,162001,22.649,L17
163,chrI,163001,4.338,L17
164,chrI,164001,5.539,L17
165,chrI,165001,5.392,L17
166,chrI,166001,1.97,L17
167,chrI,167001,42.833,L17
168,chrI,168001,122.47,L17
169,chrI,169001,151.4615,L17
170,chrI,170001,155.553,L17
171,chrI,171001,134.4305,L17
172,chrI,172001,92.6235,L17
173,chrI,173001,84.0755,L17
174,chrI,174001,103.56,L17
175,chrI,175001,113.06,L17
176,chrI,176001,122.261,L17
177,chrI,177001,99.966,L17
178,chrI,178001,70.493,L17
179,chrI,179001,86.6225,L17
180,chrI,180001,72.497,L17
181,chrI,181001,72.119,L17
182,chrI,182001,75.264,L17
183,chrI,183001,59.402,L17
184,chrI,184001,57.08,L17
185,chrI,185001,28.2805,L17
186,chrI,186001,0.498,L17
187,chrI,187001,36.993,L17
188,chrI,188001,71.715,L17
189,chrI,189001,80.864,L17
190,chrI,190001,98.9595,L17
191,chrI,191001,110.805,L17
192,chrI,192001,83.037,L17
193,chrI,193001,102.035,L17
194,chrI,194001,128.1535,L17
195,chrI,195001,142.1795,L17
196,chrI,196001,141.7545,L17
197,chrI,197001,106.875,L17
198,chrI,198001,87.203,L17
199,chrI,199001,75.7125,L17
200,chrI,200001,44.396,L17
201,chrI,201001,0.1645,L17
202,chrI,202001,3.183,L17
203,chrI,203001,17.2425,L17
204,chrI,204001,102.5875,L17
205,chrI,205001,158.554,L17
206,chrI,206001,183.6845,L17
207,chrI,207001,298.873,L17
208,chrI,208001,228.5285,L17
209,chrI,209001,45.5835,L17
210,chrI,210001,3.801,L17
211,chrI,211001,1.7825,L17
212,chrI,212001,11.8325,L17
213,chrI,213001,21.5135,L17
214,chrI,214001,15.9175,L17
215,chrI,215001,18.535,L17
216,chrI,216001,22.444,L17
217,chrI,217001,10.395,L17
218,chrI,218001,6.2115,L17
219,chrI,219001,43.6285,L17
220,chrI,220001,80.279,L17
221,chrI,221001,78.655,L17
222,chrI,222001,87.684,L17
223,chrI,223001,179.7815,L17
224,chrI,224001,175.461,L17
225,chrI,225001,90.1935,L17
226,chrI,226001,74.596,L17
227,chrI,227001,53.5155,L17
228,chrI,228001,22.769,L17
229,chrI,229001,2.5925,L17
230,chrI,230001,6.32,L17
233,chrII,233001,6.507,L17
234,chrII,234001,3.3755,L17
235,chrII,235001,1.1515,L17
236,chrII,236001,0.4455,L17
237,chrII,237001,121.7975,L17
238,chrII,238001,205.9275,L17
239,chrII,239001,111.7535,L17
240,chrII,240001,57.1535,L17
241,chrII,241001,100.9635,L17
242,chrII,242001,96.6905,L17
243,chrII,243001,94.408,L17
244,chrII,244001,106.059,L17
245,chrII,245001,67.524,L17
246,chrII,246001,90.617,L17
247,chrII,247001,115.7565,L17
248,chrII,248001,124.1465,L17
249,chrII,249001,108.925,L17
250,chrII,250001,132.4385,L17
251,chrII,251001,154.304,L17
252,chrII,252001,106.8645,L17
253,chrII,253001,84.2355,L17
254,chrII,254001,93.8015,L17
255,chrII,255001,99.8005,L17
256,chrII,256001,79.4475,L17
257,chrII,257001,83.483,L17
258,chrII,258001,124.1115,L17
259,chrII,259001,140.6965,L17
260,chrII,260001,123.6325,L17
261,chrII,261001,68.03,L17
262,chrII,262001,121.6605,L17
263,chrII,263001,129.553,L17
264,chrII,264001,20.068,L17
265,chrII,265001,10.6995,L17
266,chrII,266001,15.983,L17
267,chrII,267001,42.685,L17
268,chrII,268001,71.2905,L17
269,chrII,269001,113.099,L17
270,chrII,270001,103.587,L17
271,chrII,271001,50.7455,L17
272,chrII,272001,98.497,L17
273,chrII,273001,142.5435,L17
274,chrII,274001,116.0855,L17
275,chrII,275001,98.1395,L17
276,chrII,276001,102.4445,L17
277,chrII,277001,91.959,L17
278,chrII,278001,75.1135,L17
279,chrII,279001,64.788,L17
280,chrII,280001,60.1485,L17
281,chrII,281001,73.509,L17
282,chrII,282001,100.7355,L17
283,chrII,283001,97.2935,L17
284,chrII,284001,71.701,L17
285,chrII,285001,62.9755,L17
286,chrII,286001,72.154,L17
287,chrII,287001,78.7935,L17
288,chrII,288001,70.4255,L17
289,chrII,289001,66.483,L17
290,chrII,290001,82.75,L17
291,chrII,291001,87.0385,L17
292,chrII,292001,108.2785,L17
293,chrII,293001,104.719,L17
294,chrII,294001,77.86,L17
295,chrII,295001,88.51,L17
296,chrII,296001,136.4345,L17
297,chrII,297001,141.288,L17
298,chrII,298001,75.489,L17
299,chrII,299001,59.79,L17
300,chrII,300001,61.782,L17
301,chrII,301001,60.9595,L17
302,chrII,302001,91.8165,L17
303,chrII,303001,216.5325,L17
304,chrII,304001,196.175,L17
305,chrII,305001,98.887,L17
306,chrII,306001,131.2585,L17
307,chrII,307001,202.1295,L17
308,chrII,308001,173.157,L17
309,chrII,309001,64.9745,L17
310,chrII,310001,46.987,L17
311,chrII,311001,67.8165,L17
312,chrII,312001,92.0305,L17
313,chrII,313001,68.2855,L17
314,chrII,314001,48.917,L17
315,chrII,315001,84.385,L17
316,chrII,316001,90.0245,L17
317,chrII,317001,70.453,L17
318,chrII,318001,84.6025,L17
319,chrII,319001,82.2125,L17
320,chrII,320001,62.4275,L17
321,chrII,321001,85.004,L17
322,chrII,322001,95.247,L17
323,chrII,323001,67.319,L17
324,chrII,324001,62.111,L17
325,chrII,325001,60.283,L17
326,chrII,326001,68.965,L17
327,chrII,327001,74.4485,L17
328,chrII,328001,91.8845,L17
329,chrII,329001,91.9755,L17
330,chrII,330001,79.37,L17
331,chrII,331001,82.3155,L17
332,chrII,332001,106.041,L17
333,chrII,333001,137.249,L17
334,chrII,334001,101.435,L17
335,chrII,335001,62.946,L17
336,chrII,336001,70.825,L17
337,chrII,337001,85.079,L17
338,chrII,338001,75.188,L17
339,chrII,339001,62.505,L17
340,chrII,340001,62.96,L17
341,chrII,341001,76.564,L17
342,chrII,342001,70.3315,L17
343,chrII,343001,66.601,L17
344,chrII,344001,67.214,L17
345,chrII,345001,56.908,L17
346,chrII,346001,71.386,L17
347,chrII,347001,71.392,L17
348,chrII,348001,47.887,L17
349,chrII,349001,57.1125,L17
350,chrII,350001,74.249,L17
351,chrII,351001,55.6475,L17
352,chrII,352001,55.0425,L17
353,chrII,353001,64.384,L17
354,chrII,354001,91.8065,L17
355,chrII,355001,101.719,L17
356,chrII,356001,63.2,L17
357,chrII,357001,58.8345,L17
358,chrII,358001,63.0635,L17
359,chrII,359001,65.699,L17
360,chrII,360001,93.1335,L17
361,chrII,361001,98.951,L17
362,chrII,362001,73.0135,L17
363,chrII,363001,103.4035,L17
364,chrII,364001,138.817,L17
365,chrII,365001,85.1895,L17
366,chrII,366001,54.791,L17
367,chrII,367001,79.872,L17
368,chrII,368001,92.4775,L17
369,chrII,369001,74.4685,L17
370,chrII,370001,61.8175,L17
371,chrII,371001,62.3765,L17
372,chrII,372001,66.267,L17
373,chrII,373001,70.036,L17
374,chrII,374001,47.1875,L17
375,chrII,375001,53.0805,L17
376,chrII,376001,53.0645,L17
377,chrII,377001,40.613,L17
378,chrII,378001,54.4655,L17
379,chrII,379001,71.115,L17
380,chrII,380001,91.586,L17
381,chrII,381001,97.787,L17
382,chrII,382001,77.0005,L17
383,chrII,383001,45.536,L17
384,chrII,384001,62.897,L17
385,chrII,385001,100.9275,L17
386,chrII,386001,120.012,L17
387,chrII,387001,127.5395,L17
388,chrII,388001,95.688,L17
389,chrII,389001,69.4345,L17
390,chrII,390001,72.605,L17
391,chrII,391001,65.687,L17
392,chrII,392001,66.5875,L17
393,chrII,393001,97.0585,L17
394,chrII,394001,92.938,L17
395,chrII,395001,70.5605,L17
396,chrII,396001,81.222,L17
397,chrII,397001,77.6945,L17
398,chrII,398001,58.755,L17
399,chrII,399001,63.8395,L17
400,chrII,400001,74.151,L17
401,chrII,401001,64.2475,L17
402,chrII,402001,96.089,L17
403,chrII,403001,109.993,L17
404,chrII,404001,81.9765,L17
405,chrII,405001,68.9415,L17
406,chrII,406001,61.9205,L17
407,chrII,407001,88.426,L17
408,chrII,408001,86.0255,L17
409,chrII,409001,63.262,L17
410,chrII,410001,79.7615,L17
411,chrII,411001,96.8595,L17
412,chrII,412001,84.5555,L17
413,chrII,413001,69.502,L17
414,chrII,414001,88.7945,L17
415,chrII,415001,76.997,L17
416,chrII,416001,51.6805,L17
417,chrII,417001,50.9125,L17
418,chrII,418001,41.5,L17
419,chrII,419001,44.9905,L17
420,chrII,420001,117.7255,L17
421,chrII,421001,130.304,L17
422,chrII,422001,67.19,L17
423,chrII,423001,59.75,L17
424,chrII,424001,72.232,L17
425,chrII,425001,58.6305,L17
426,chrII,426001,34.65,L17
427,chrII,427001,43.4585,L17
428,chrII,428001,50.105,L17
429,chrII,429001,46.673,L17
430,chrII,430001,81.3605,L17
