,chrom,pos,cov,sampleID
2,chrI,2001,326.6375,G9
3,chrI,3001,193.812,G9
4,chrI,4001,74.0785,G9
5,chrI,5001,84.5785,G9
6,chrI,6001,97.654,G9
7,chrI,7001,68.627,G9
8,chrI,8001,60.0965,G9
9,chrI,9001,83.21,G9
10,chrI,10001,86.1195,G9
11,chrI,11001,76.6975,G9
12,chrI,12001,69.1165,G9
13,chrI,13001,126.5965,G9
14,chrI,14001,134.8725,G9
15,chrI,15001,64.0745,G9
16,chrI,16001,57.0605,G9
17,chrI,17001,43.123,G9
18,chrI,18001,107.0525,G9
19,chrI,19001,111.0975,G9
20,chrI,20001,35.262,G9
21,chrI,21001,36.838,G9
22,chrI,22001,32.679,G9
23,chrI,23001,42.538,G9
24,chrI,24001,50.6795,G9
25,chrI,25001,43.07,G9
26,chrI,26001,92.856,G9
27,chrI,27001,173.259,G9
28,chrI,28001,143.8765,G9
29,chrI,29001,85.7425,G9
30,chrI,30001,66.0825,G9
31,chrI,31001,58.712,G9
32,chrI,32001,73.7325,G9
33,chrI,33001,89.748,G9
34,chrI,34001,100.3185,G9
35,chrI,35001,84.153,G9
36,chrI,36001,66.2805,G9
37,chrI,37001,88.8515,G9
38,chrI,38001,83.978,G9
39,chrI,39001,73.525,G9
40,chrI,40001,97.949,G9
41,chrI,41001,112.5285,G9
42,chrI,42001,143.136,G9
43,chrI,43001,173.1005,G9
44,chrI,44001,146.295,G9
45,chrI,45001,110.625,G9
46,chrI,46001,120.127,G9
47,chrI,47001,139.8215,G9
48,chrI,48001,115.0325,G9
49,chrI,49001,111.8,G9
50,chrI,50001,132.329,G9
51,chrI,51001,109.7275,G9
52,chrI,52001,99.828,G9
53,chrI,53001,75.8865,G9
54,chrI,54001,57.2965,G9
55,chrI,55001,81.731,G9
56,chrI,56001,130.9695,G9
57,chrI,57001,128.436,G9
58,chrI,58001,83.3525,G9
59,chrI,59001,77.7485,G9
60,chrI,60001,84.0025,G9
61,chrI,61001,77.007,G9
62,chrI,62001,72.8035,G9
63,chrI,63001,91.6445,G9
64,chrI,64001,122.592,G9
65,chrI,65001,133.6945,G9
66,chrI,66001,137.0435,G9
67,chrI,67001,126.292,G9
68,chrI,68001,125.028,G9
69,chrI,69001,107.368,G9
70,chrI,70001,91.864,G9
71,chrI,71001,108.4685,G9
72,chrI,72001,85.3335,G9
73,chrI,73001,46.312,G9
74,chrI,74001,35.053,G9
75,chrI,75001,52.82,G9
76,chrI,76001,69.109,G9
77,chrI,77001,84.701,G9
78,chrI,78001,87.3145,G9
79,chrI,79001,91.677,G9
80,chrI,80001,120.2795,G9
81,chrI,81001,250.6105,G9
82,chrI,82001,317.093,G9
83,chrI,83001,224.1375,G9
84,chrI,84001,145.984,G9
85,chrI,85001,100.978,G9
86,chrI,86001,79.8095,G9
87,chrI,87001,85.084,G9
88,chrI,88001,96.1285,G9
89,chrI,89001,88.305,G9
90,chrI,90001,81.287,G9
91,chrI,91001,83.742,G9
92,chrI,92001,85.3385,G9
93,chrI,93001,77.3125,G9
94,chrI,94001,95.054,G9
95,chrI,95001,98.0455,G9
96,chrI,96001,78.9655,G9
97,chrI,97001,77.982,G9
98,chrI,98001,109.4555,G9
99,chrI,99001,100.002,G9
100,chrI,100001,73.87,G9
101,chrI,101001,188.97,G9
102,chrI,102001,195.243,G9
103,chrI,103001,98.926,G9
104,chrI,104001,122.7055,G9
105,chrI,105001,145.195,G9
106,chrI,106001,122.48,G9
107,chrI,107001,111.6265,G9
108,chrI,108001,89.486,G9
109,chrI,109001,95.286,G9
110,chrI,110001,113.2285,G9
111,chrI,111001,83.6905,G9
112,chrI,112001,72.042,G9
113,chrI,113001,72.92,G9
114,chrI,114001,89.6205,G9
115,chrI,115001,122.0445,G9
116,chrI,116001,112.1095,G9
117,chrI,117001,123.5815,G9
118,chrI,118001,129.1245,G9
119,chrI,119001,81.648,G9
120,chrI,120001,103.2955,G9
121,chrI,121001,120.3245,G9
122,chrI,122001,101.01,G9
123,chrI,123001,86.9355,G9
124,chrI,124001,90.2355,G9
125,chrI,125001,87.6305,G9
126,chrI,126001,75.187,G9
127,chrI,127001,96.4585,G9
128,chrI,128001,85.0975,G9
129,chrI,129001,76.6965,G9
130,chrI,130001,123.951,G9
131,chrI,131001,134.1355,G9
132,chrI,132001,90.572,G9
133,chrI,133001,92.861,G9
