,chrom,pos,cov,sampleID
2,chrI,2001,145.639,C19
3,chrI,3001,133.7615,C19
4,chrI,4001,84.291,C19
5,chrI,5001,52.742,C19
6,chrI,6001,55.184,C19
7,chrI,7001,39.5365,C19
8,chrI,8001,32.2605,C19
9,chrI,9001,37.769,C19
10,chrI,10001,37.168,C19
11,chrI,11001,30.7205,C19
12,chrI,12001,30.903,C19
13,chrI,13001,71.2815,C19
14,chrI,14001,76.9695,C19
15,chrI,15001,47.742,C19
16,chrI,16001,46.078,C19
17,chrI,17001,32.5625,C19
18,chrI,18001,74.731,C19
19,chrI,19001,71.1265,C19
20,chrI,20001,14.653,C19
21,chrI,21001,8.454,C19
22,chrI,22001,7.655,C19
23,chrI,23001,22.0115,C19
24,chrI,24001,27.1495,C19
25,chrI,25001,24.566,C19
26,chrI,26001,44.16,C19
27,chrI,27001,73.7855,C19
28,chrI,28001,57.0765,C19
29,chrI,29001,23.511,C19
30,chrI,30001,21.9805,C19
31,chrI,31001,23.843,C19
32,chrI,32001,32.9325,C19
33,chrI,33001,59.409,C19
34,chrI,34001,62.797,C19
35,chrI,35001,36.713,C19
36,chrI,36001,30.6505,C19
37,chrI,37001,41.961,C19
38,chrI,38001,40.3775,C19
39,chrI,39001,35.7705,C19
40,chrI,40001,68.3045,C19
41,chrI,41001,83.266,C19
42,chrI,42001,75.1535,C19
43,chrI,43001,95.4345,C19
44,chrI,44001,70.3415,C19
45,chrI,45001,33.822,C19
46,chrI,46001,38.5475,C19
47,chrI,47001,52.1265,C19
48,chrI,48001,54.4395,C19
49,chrI,49001,69.455,C19
50,chrI,50001,78.9925,C19
51,chrI,51001,71.936,C19
52,chrI,52001,67.54,C19
53,chrI,53001,42.955,C19
54,chrI,54001,37.578,C19
55,chrI,55001,40.8755,C19
56,chrI,56001,52.9505,C19
57,chrI,57001,58.302,C19
58,chrI,58001,43.888,C19
59,chrI,59001,43.374,C19
60,chrI,60001,48.4615,C19
61,chrI,61001,47.58,C19
62,chrI,62001,50.2355,C19
63,chrI,63001,48.765,C19
64,chrI,64001,51.932,C19
65,chrI,65001,56.0415,C19
66,chrI,66001,66.0265,C19
67,chrI,67001,69.1825,C19
68,chrI,68001,65.662,C19
69,chrI,69001,61.026,C19
70,chrI,70001,49.689,C19
71,chrI,71001,48.232,C19
72,chrI,72001,40.133,C19
73,chrI,73001,26.5975,C19
74,chrI,74001,22.542,C19
75,chrI,75001,30.535,C19
76,chrI,76001,32.081,C19
77,chrI,77001,92.385,C19
78,chrI,78001,103.52,C19
79,chrI,79001,56.0105,C19
80,chrI,80001,51.676,C19
81,chrI,81001,137.4235,C19
82,chrI,82001,187.0905,C19
83,chrI,83001,97.6455,C19
84,chrI,84001,51.81,C19
85,chrI,85001,45.603,C19
86,chrI,86001,35.9545,C19
87,chrI,87001,44.085,C19
88,chrI,88001,67.136,C19
89,chrI,89001,64.2445,C19
90,chrI,90001,53.4955,C19
91,chrI,91001,58.641,C19
92,chrI,92001,48.7615,C19
93,chrI,93001,41.8505,C19
94,chrI,94001,53.3275,C19
95,chrI,95001,56.8615,C19
96,chrI,96001,50.703,C19
97,chrI,97001,44.201,C19
98,chrI,98001,37.6575,C19
99,chrI,99001,31.941,C19
100,chrI,100001,40.3245,C19
101,chrI,101001,111.1055,C19
102,chrI,102001,112.132,C19
103,chrI,103001,54.552,C19
104,chrI,104001,70.9095,C19
105,chrI,105001,99.51,C19
106,chrI,106001,83.4435,C19
107,chrI,107001,58.402,C19
108,chrI,108001,46.571,C19
109,chrI,109001,40.93,C19
110,chrI,110001,58.3375,C19
111,chrI,111001,56.5695,C19
112,chrI,112001,40.584,C19
113,chrI,113001,35.862,C19
114,chrI,114001,48.049,C19
115,chrI,115001,65.548,C19
116,chrI,116001,65.2615,C19
117,chrI,117001,69.8595,C19
118,chrI,118001,59.4975,C19
119,chrI,119001,43.688,C19
120,chrI,120001,55.584,C19
121,chrI,121001,54.761,C19
122,chrI,122001,38.8635,C19
123,chrI,123001,32.6075,C19
124,chrI,124001,42.6435,C19
125,chrI,125001,42.1545,C19
126,chrI,126001,41.0605,C19
127,chrI,127001,47.463,C19
128,chrI,128001,37.5345,C19
129,chrI,129001,41.407,C19
130,chrI,130001,63.6185,C19
131,chrI,131001,81.441,C19
132,chrI,132001,79.809,C19
133,chrI,133001,71.537,C19
134,chrI,134001,86.8105,C19
135,chrI,135001,78.4535,C19
136,chrI,136001,54.204,C19
137,chrI,137001,53.7315,C19
138,chrI,138001,48.505,C19
139,chrI,139001,41.32,C19
140,chrI,140001,47.5515,C19
141,chrI,141001,58.063,C19
142,chrI,142001,66.583,C19
143,chrI,143001,77.8135,C19
144,chrI,144001,70.823,C19
145,chrI,145001,49.107,C19
146,chrI,146001,39.91,C19
147,chrI,147001,33.537,C19
148,chrI,148001,42.8015,C19
149,chrI,149001,66.5785,C19
150,chrI,150001,63.2735,C19
151,chrI,151001,43.2135,C19
152,chrI,152001,36.9875,C19
153,chrI,153001,41.0605,C19
154,chrI,154001,49.86,C19
155,chrI,155001,46.0545,C19
156,chrI,156001,64.4205,C19
157,chrI,157001,82.973,C19
158,chrI,158001,115.3965,C19
159,chrI,159001,103.967,C19
160,chrI,160001,73.19,C19
161,chrI,161001,55.3425,C19
162,chrI,162001,10.614,C19
163,chrI,163001,3.328,C19
164,chrI,164001,3.7475,C19
165,chrI,165001,5.864,C19
166,chrI,166001,3.6355,C19
167,chrI,167001,27.4495,C19
168,chrI,168001,64.3,C19
169,chrI,169001,75.8475,C19
170,chrI,170001,76.342,C19
171,chrI,171001,75.9355,C19
172,chrI,172001,59.7405,C19
173,chrI,173001,47.7195,C19
174,chrI,174001,59.468,C19
175,chrI,175001,62.254,C19
176,chrI,176001,75.9585,C19
177,chrI,177001,66.2485,C19
178,chrI,178001,38.535,C19
179,chrI,179001,37.031,C19
180,chrI,180001,35.3095,C19
181,chrI,181001,56.8925,C19
182,chrI,182001,70.2385,C19
183,chrI,183001,47.9565,C19
184,chrI,184001,36.497,C19
185,chrI,185001,19.603,C19
186,chrI,186001,0.497,C19
187,chrI,187001,20.037,C19
188,chrI,188001,40.082,C19
189,chrI,189001,79.93,C19
190,chrI,190001,105.676,C19
191,chrI,191001,92.904,C19
192,chrI,192001,68.2275,C19
193,chrI,193001,68.48,C19
194,chrI,194001,81.466,C19
195,chrI,195001,86.8095,C19
196,chrI,196001,78.738,C19
197,chrI,197001,60.856,C19
198,chrI,198001,66.774,C19
199,chrI,199001,45.9365,C19
200,chrI,200001,13.904,C19
201,chrI,201001,0.0,C19
202,chrI,202001,1.3595,C19
203,chrI,203001,9.7395,C19
204,chrI,204001,55.2785,C19
205,chrI,205001,88.341,C19
206,chrI,206001,106.8815,C19
207,chrI,207001,184.5745,C19
208,chrI,208001,146.977,C19
209,chrI,209001,29.613,C19
210,chrI,210001,2.541,C19
211,chrI,211001,1.102,C19
212,chrI,212001,5.226,C19
213,chrI,213001,11.1775,C19
214,chrI,214001,9.271,C19
215,chrI,215001,18.671,C19
216,chrI,216001,22.412,C19
217,chrI,217001,7.2045,C19
218,chrI,218001,1.8705,C19
219,chrI,219001,10.1765,C19
220,chrI,220001,39.1295,C19
221,chrI,221001,50.2765,C19
222,chrI,222001,47.4325,C19
223,chrI,223001,109.6095,C19
224,chrI,224001,118.5075,C19
225,chrI,225001,71.99,C19
226,chrI,226001,58.567,C19
227,chrI,227001,31.741,C19
228,chrI,228001,8.8,C19
229,chrI,229001,1.091,C19
230,chrI,230001,2.3395,C19
233,chrII,233001,3.5645,C19
234,chrII,234001,1.029,C19
235,chrII,235001,0.2055,C19
236,chrII,236001,0.068,C19
237,chrII,237001,132.765,C19
238,chrII,238001,168.2395,C19
239,chrII,239001,63.545,C19
240,chrII,240001,54.092,C19
241,chrII,241001,67.045,C19
242,chrII,242001,58.2675,C19
243,chrII,243001,48.669,C19
244,chrII,244001,53.7765,C19
245,chrII,245001,42.4725,C19
246,chrII,246001,53.1555,C19
247,chrII,247001,71.9795,C19
248,chrII,248001,70.633,C19
249,chrII,249001,62.6605,C19
250,chrII,250001,78.2165,C19
251,chrII,251001,73.069,C19
252,chrII,252001,75.191,C19
253,chrII,253001,101.0955,C19
254,chrII,254001,88.7675,C19
255,chrII,255001,71.924,C19
256,chrII,256001,54.276,C19
257,chrII,257001,45.8025,C19
258,chrII,258001,71.4085,C19
259,chrII,259001,90.771,C19
260,chrII,260001,84.7655,C19
261,chrII,261001,45.3955,C19
262,chrII,262001,165.869,C19
263,chrII,263001,172.693,C19
264,chrII,264001,16.087,C19
265,chrII,265001,13.057,C19
266,chrII,266001,19.1725,C19
267,chrII,267001,35.2905,C19
268,chrII,268001,57.216,C19
269,chrII,269001,64.0375,C19
270,chrII,270001,46.761,C19
271,chrII,271001,34.4285,C19
272,chrII,272001,47.358,C19
273,chrII,273001,74.4985,C19
274,chrII,274001,84.092,C19
275,chrII,275001,64.9235,C19
276,chrII,276001,68.108,C19
277,chrII,277001,66.4335,C19
278,chrII,278001,51.3555,C19
279,chrII,279001,50.3375,C19
280,chrII,280001,48.7425,C19
