,chrom,pos,cov,sampleID
2,chrI,2001,131.1,E4
3,chrI,3001,80.1085,E4
4,chrI,4001,54.739,E4
5,chrI,5001,47.0285,E4
6,chrI,6001,64.9955,E4
7,chrI,7001,61.5295,E4
8,chrI,8001,68.041,E4
9,chrI,9001,80.294,E4
10,chrI,10001,60.918,E4
11,chrI,11001,52.321,E4
12,chrI,12001,47.2135,E4
13,chrI,13001,108.454,E4
14,chrI,14001,123.9545,E4
15,chrI,15001,55.56,E4
16,chrI,16001,42.7925,E4
17,chrI,17001,39.817,E4
18,chrI,18001,28.8605,E4
19,chrI,19001,39.307,E4
20,chrI,20001,39.602,E4
21,chrI,21001,24.801,E4
22,chrI,22001,20.269,E4
23,chrI,23001,34.476,E4
24,chrI,24001,39.9725,E4
25,chrI,25001,34.996,E4
26,chrI,26001,102.254,E4
27,chrI,27001,233.7145,E4
28,chrI,28001,197.1925,E4
29,chrI,29001,65.3515,E4
30,chrI,30001,38.36,E4
31,chrI,31001,42.977,E4
32,chrI,32001,72.4205,E4
33,chrI,33001,91.9535,E4
34,chrI,34001,87.5215,E4
35,chrI,35001,77.8985,E4
36,chrI,36001,72.8865,E4
37,chrI,37001,70.3255,E4
38,chrI,38001,54.6375,E4
39,chrI,39001,61.953,E4
40,chrI,40001,74.927,E4
41,chrI,41001,133.1365,E4
42,chrI,42001,161.9455,E4
43,chrI,43001,136.3765,E4
44,chrI,44001,102.924,E4
45,chrI,45001,71.8455,E4
46,chrI,46001,72.958,E4
47,chrI,47001,57.481,E4
48,chrI,48001,62.301,E4
49,chrI,49001,94.154,E4
50,chrI,50001,89.0135,E4
51,chrI,51001,74.5875,E4
52,chrI,52001,94.58,E4
53,chrI,53001,75.3185,E4
54,chrI,54001,54.6945,E4
55,chrI,55001,76.5975,E4
56,chrI,56001,159.4625,E4
57,chrI,57001,165.6585,E4
58,chrI,58001,89.5995,E4
59,chrI,59001,87.3085,E4
60,chrI,60001,90.3605,E4
61,chrI,61001,82.412,E4
62,chrI,62001,74.0475,E4
63,chrI,63001,79.0195,E4
64,chrI,64001,96.446,E4
65,chrI,65001,103.411,E4
66,chrI,66001,110.55,E4
67,chrI,67001,101.507,E4
68,chrI,68001,150.3625,E4
69,chrI,69001,140.452,E4
70,chrI,70001,71.2065,E4
71,chrI,71001,71.5625,E4
72,chrI,72001,67.5595,E4
73,chrI,73001,62.7695,E4
74,chrI,74001,45.405,E4
75,chrI,75001,42.5835,E4
76,chrI,76001,72.473,E4
77,chrI,77001,91.1115,E4
78,chrI,78001,75.5755,E4
79,chrI,79001,69.9685,E4
80,chrI,80001,82.8745,E4
81,chrI,81001,120.9125,E4
82,chrI,82001,140.68,E4
83,chrI,83001,100.742,E4
84,chrI,84001,87.8065,E4
85,chrI,85001,87.455,E4
86,chrI,86001,74.141,E4
87,chrI,87001,65.6385,E4
88,chrI,88001,69.567,E4
89,chrI,89001,89.672,E4
90,chrI,90001,82.225,E4
91,chrI,91001,69.555,E4
92,chrI,92001,66.327,E4
93,chrI,93001,62.498,E4
94,chrI,94001,122.892,E4
95,chrI,95001,126.013,E4
96,chrI,96001,74.16,E4
97,chrI,97001,71.4105,E4
98,chrI,98001,66.477,E4
99,chrI,99001,62.6865,E4
100,chrI,100001,63.5085,E4
101,chrI,101001,134.63,E4
102,chrI,102001,133.618,E4
103,chrI,103001,83.16,E4
104,chrI,104001,132.3905,E4
105,chrI,105001,142.6465,E4
106,chrI,106001,94.511,E4
107,chrI,107001,64.732,E4
108,chrI,108001,65.9615,E4
109,chrI,109001,77.116,E4
110,chrI,110001,91.865,E4
111,chrI,111001,92.695,E4
112,chrI,112001,75.8535,E4
113,chrI,113001,76.364,E4
114,chrI,114001,81.4515,E4
115,chrI,115001,91.8335,E4
116,chrI,116001,92.178,E4
117,chrI,117001,128.821,E4
118,chrI,118001,114.4605,E4
119,chrI,119001,64.693,E4
120,chrI,120001,93.7315,E4
121,chrI,121001,91.78,E4
122,chrI,122001,66.7425,E4
123,chrI,123001,53.051,E4
124,chrI,124001,59.272,E4
125,chrI,125001,73.722,E4
126,chrI,126001,70.8705,E4
127,chrI,127001,69.589,E4
