,chrom,pos,cov,sampleID
2,chrI,2001,552.6035,G10
3,chrI,3001,144.919,G10
4,chrI,4001,87.3345,G10
5,chrI,5001,59.0955,G10
6,chrI,6001,80.0815,G10
7,chrI,7001,67.027,G10
8,chrI,8001,53.145,G10
9,chrI,9001,87.469,G10
10,chrI,10001,88.4285,G10
11,chrI,11001,57.347,G10
12,chrI,12001,53.4335,G10
13,chrI,13001,146.7695,G10
14,chrI,14001,151.887,G10
15,chrI,15001,53.428,G10
16,chrI,16001,48.9655,G10
17,chrI,17001,40.19,G10
18,chrI,18001,27.8575,G10
19,chrI,19001,32.5395,G10
20,chrI,20001,34.4045,G10
21,chrI,21001,35.005,G10
22,chrI,22001,32.263,G10
23,chrI,23001,33.158,G10
24,chrI,24001,35.9825,G10
25,chrI,25001,69.069,G10
26,chrI,26001,125.5925,G10
27,chrI,27001,192.4905,G10
28,chrI,28001,161.3005,G10
29,chrI,29001,69.814,G10
30,chrI,30001,45.8465,G10
31,chrI,31001,40.389,G10
32,chrI,32001,53.6425,G10
33,chrI,33001,89.297,G10
34,chrI,34001,114.6315,G10
35,chrI,35001,93.715,G10
36,chrI,36001,75.2805,G10
37,chrI,37001,85.075,G10
38,chrI,38001,73.6005,G10
39,chrI,39001,55.6985,G10
40,chrI,40001,64.547,G10
41,chrI,41001,84.232,G10
42,chrI,42001,112.644,G10
43,chrI,43001,156.317,G10
44,chrI,44001,159.803,G10
45,chrI,45001,103.4275,G10
46,chrI,46001,83.0315,G10
47,chrI,47001,74.0825,G10
48,chrI,48001,57.9015,G10
49,chrI,49001,99.162,G10
50,chrI,50001,124.872,G10
51,chrI,51001,97.296,G10
52,chrI,52001,95.527,G10
53,chrI,53001,86.7405,G10
54,chrI,54001,65.198,G10
55,chrI,55001,67.746,G10
56,chrI,56001,84.651,G10
57,chrI,57001,87.93,G10
58,chrI,58001,77.712,G10
59,chrI,59001,85.045,G10
60,chrI,60001,91.1485,G10
61,chrI,61001,85.758,G10
62,chrI,62001,78.057,G10
63,chrI,63001,85.0205,G10
64,chrI,64001,105.108,G10
65,chrI,65001,99.87,G10
66,chrI,66001,130.4585,G10
67,chrI,67001,130.0395,G10
68,chrI,68001,106.631,G10
69,chrI,69001,94.955,G10
70,chrI,70001,78.044,G10
71,chrI,71001,96.1095,G10
72,chrI,72001,71.365,G10
73,chrI,73001,40.997,G10
74,chrI,74001,41.9665,G10
75,chrI,75001,50.0695,G10
76,chrI,76001,73.2205,G10
77,chrI,77001,131.7945,G10
78,chrI,78001,124.0895,G10
79,chrI,79001,72.331,G10
80,chrI,80001,68.755,G10
81,chrI,81001,161.903,G10
82,chrI,82001,232.24,G10
83,chrI,83001,144.984,G10
84,chrI,84001,91.5825,G10
85,chrI,85001,90.844,G10
86,chrI,86001,87.951,G10
87,chrI,87001,82.694,G10
