,chrom,pos,cov,sampleID
2,chrI,2001,148.9575,M5
3,chrI,3001,109.3565,M5
4,chrI,4001,71.8605,M5
5,chrI,5001,52.627,M5
6,chrI,6001,54.8595,M5
7,chrI,7001,45.589,M5
8,chrI,8001,35.6185,M5
9,chrI,9001,42.397,M5
10,chrI,10001,46.2395,M5
11,chrI,11001,47.8595,M5
12,chrI,12001,47.647,M5
13,chrI,13001,99.7925,M5
14,chrI,14001,108.0435,M5
15,chrI,15001,50.711,M5
16,chrI,16001,42.919,M5
17,chrI,17001,28.5985,M5
18,chrI,18001,19.9325,M5
19,chrI,19001,26.258,M5
20,chrI,20001,25.823,M5
21,chrI,21001,21.1135,M5
22,chrI,22001,17.151,M5
23,chrI,23001,31.4635,M5
24,chrI,24001,38.226,M5
25,chrI,25001,30.165,M5
26,chrI,26001,62.497,M5
27,chrI,27001,137.8395,M5
28,chrI,28001,122.7875,M5
29,chrI,29001,47.5855,M5
30,chrI,30001,29.1255,M5
31,chrI,31001,36.124,M5
32,chrI,32001,47.511,M5
33,chrI,33001,58.53,M5
34,chrI,34001,67.726,M5
35,chrI,35001,56.619,M5
36,chrI,36001,44.2895,M5
37,chrI,37001,57.4135,M5
38,chrI,38001,58.651,M5
39,chrI,39001,59.289,M5
40,chrI,40001,69.145,M5
41,chrI,41001,74.3095,M5
42,chrI,42001,80.711,M5
43,chrI,43001,87.09,M5
44,chrI,44001,87.7405,M5
45,chrI,45001,69.978,M5
46,chrI,46001,60.4435,M5
47,chrI,47001,52.6075,M5
48,chrI,48001,55.673,M5
49,chrI,49001,88.75,M5
50,chrI,50001,103.9755,M5
51,chrI,51001,78.2315,M5
52,chrI,52001,68.5245,M5
53,chrI,53001,55.9885,M5
54,chrI,54001,38.698,M5
55,chrI,55001,63.1825,M5
56,chrI,56001,85.7665,M5
57,chrI,57001,66.493,M5
58,chrI,58001,51.011,M5
59,chrI,59001,58.216,M5
60,chrI,60001,57.411,M5
61,chrI,61001,52.171,M5
62,chrI,62001,49.0325,M5
63,chrI,63001,56.1205,M5
64,chrI,64001,76.2615,M5
65,chrI,65001,81.298,M5
66,chrI,66001,70.5885,M5
67,chrI,67001,63.359,M5
68,chrI,68001,81.7205,M5
69,chrI,69001,71.4235,M5
70,chrI,70001,53.5915,M5
71,chrI,71001,63.0735,M5
72,chrI,72001,50.298,M5
73,chrI,73001,40.927,M5
74,chrI,74001,30.709,M5
75,chrI,75001,32.726,M5
76,chrI,76001,45.0435,M5
77,chrI,77001,60.8295,M5
78,chrI,78001,67.788,M5
79,chrI,79001,62.137,M5
80,chrI,80001,53.268,M5
81,chrI,81001,99.4645,M5
82,chrI,82001,121.6945,M5
83,chrI,83001,69.169,M5
84,chrI,84001,57.5955,M5
85,chrI,85001,70.331,M5
86,chrI,86001,62.1195,M5
87,chrI,87001,54.766,M5
88,chrI,88001,65.8565,M5
89,chrI,89001,60.1995,M5
90,chrI,90001,45.7885,M5
91,chrI,91001,55.285,M5
92,chrI,92001,64.334,M5
93,chrI,93001,55.1835,M5
94,chrI,94001,93.8085,M5
95,chrI,95001,92.25,M5
96,chrI,96001,52.1465,M5
97,chrI,97001,63.9155,M5
98,chrI,98001,57.413,M5
99,chrI,99001,39.503,M5
100,chrI,100001,47.7275,M5
101,chrI,101001,105.3975,M5
102,chrI,102001,101.696,M5
103,chrI,103001,57.321,M5
104,chrI,104001,91.376,M5
105,chrI,105001,100.872,M5
106,chrI,106001,63.456,M5
107,chrI,107001,61.218,M5
108,chrI,108001,69.2845,M5
109,chrI,109001,87.8365,M5
110,chrI,110001,83.9715,M5
111,chrI,111001,50.7895,M5
112,chrI,112001,48.6515,M5
113,chrI,113001,50.371,M5
114,chrI,114001,56.597,M5
115,chrI,115001,61.6075,M5
116,chrI,116001,56.1615,M5
117,chrI,117001,66.2545,M5
118,chrI,118001,66.1215,M5
119,chrI,119001,46.8385,M5
120,chrI,120001,59.4305,M5
121,chrI,121001,84.0505,M5
122,chrI,122001,73.4105,M5
123,chrI,123001,50.082,M5
124,chrI,124001,55.8025,M5
125,chrI,125001,61.4075,M5
126,chrI,126001,56.3735,M5
127,chrI,127001,61.421,M5
128,chrI,128001,49.247,M5
129,chrI,129001,45.05,M5
130,chrI,130001,73.735,M5
131,chrI,131001,85.543,M5
132,chrI,132001,60.489,M5
133,chrI,133001,56.284,M5
134,chrI,134001,94.98,M5
135,chrI,135001,89.021,M5
136,chrI,136001,56.1245,M5
137,chrI,137001,70.4805,M5
138,chrI,138001,70.717,M5
139,chrI,139001,63.7555,M5
140,chrI,140001,57.02,M5
141,chrI,141001,42.1655,M5
142,chrI,142001,72.29,M5
143,chrI,143001,81.5405,M5
144,chrI,144001,55.3445,M5
145,chrI,145001,42.2175,M5
146,chrI,146001,37.0325,M5
147,chrI,147001,34.8845,M5
148,chrI,148001,63.0005,M5
149,chrI,149001,89.287,M5
150,chrI,150001,74.8965,M5
151,chrI,151001,51.511,M5
152,chrI,152001,39.351,M5
153,chrI,153001,49.8795,M5
154,chrI,154001,77.3225,M5
155,chrI,155001,79.705,M5
156,chrI,156001,77.4245,M5
157,chrI,157001,84.3025,M5
158,chrI,158001,112.553,M5
159,chrI,159001,97.444,M5
160,chrI,160001,78.513,M5
161,chrI,161001,70.1715,M5
162,chrI,162001,16.942,M5
163,chrI,163001,1.9145,M5
164,chrI,164001,3.0735,M5
165,chrI,165001,3.3415,M5
166,chrI,166001,1.8665,M5
167,chrI,167001,27.0485,M5
168,chrI,168001,75.3375,M5
169,chrI,169001,109.7705,M5
170,chrI,170001,129.2665,M5
171,chrI,171001,103.721,M5
172,chrI,172001,62.7775,M5
173,chrI,173001,58.2345,M5
174,chrI,174001,85.6105,M5
175,chrI,175001,92.3575,M5
176,chrI,176001,88.184,M5
177,chrI,177001,74.212,M5
178,chrI,178001,55.674,M5
179,chrI,179001,66.5275,M5
180,chrI,180001,56.151,M5
181,chrI,181001,53.6625,M5
182,chrI,182001,60.275,M5
183,chrI,183001,64.6445,M5
184,chrI,184001,70.695,M5
185,chrI,185001,73.98,M5
186,chrI,186001,86.021,M5
