,chrom,pos,cov,sampleID
2,chrI,2001,156.93,F23
3,chrI,3001,134.105,F23
4,chrI,4001,75.8865,F23
5,chrI,5001,38.2165,F23
6,chrI,6001,87.0185,F23
7,chrI,7001,88.7735,F23
8,chrI,8001,35.8215,F23
9,chrI,9001,43.8695,F23
10,chrI,10001,46.5235,F23
11,chrI,11001,37.378,F23
12,chrI,12001,33.4325,F23
13,chrI,13001,68.8245,F23
14,chrI,14001,69.236,F23
15,chrI,15001,32.2285,F23
16,chrI,16001,31.8515,F23
17,chrI,17001,31.5155,F23
18,chrI,18001,31.713,F23
19,chrI,19001,27.224,F23
20,chrI,20001,17.324,F23
21,chrI,21001,9.8055,F23
22,chrI,22001,8.6,F23
23,chrI,23001,19.55,F23
24,chrI,24001,27.227,F23
25,chrI,25001,28.668,F23
26,chrI,26001,42.9565,F23
27,chrI,27001,74.91,F23
28,chrI,28001,65.4335,F23
29,chrI,29001,29.0325,F23
30,chrI,30001,27.342,F23
31,chrI,31001,35.835,F23
32,chrI,32001,39.4245,F23
33,chrI,33001,46.171,F23
34,chrI,34001,56.223,F23
35,chrI,35001,47.049,F23
36,chrI,36001,36.374,F23
37,chrI,37001,43.893,F23
38,chrI,38001,39.933,F23
39,chrI,39001,36.0135,F23
40,chrI,40001,40.2585,F23
41,chrI,41001,40.563,F23
42,chrI,42001,62.786,F23
43,chrI,43001,80.0555,F23
44,chrI,44001,61.2215,F23
45,chrI,45001,48.2145,F23
46,chrI,46001,56.7575,F23
47,chrI,47001,61.85,F23
48,chrI,48001,59.516,F23
49,chrI,49001,64.8545,F23
50,chrI,50001,65.2785,F23
51,chrI,51001,53.7455,F23
52,chrI,52001,50.2215,F23
53,chrI,53001,41.4595,F23
54,chrI,54001,37.303,F23
55,chrI,55001,41.4915,F23
56,chrI,56001,59.699,F23
57,chrI,57001,69.5725,F23
58,chrI,58001,43.0635,F23
59,chrI,59001,37.7105,F23
60,chrI,60001,48.7255,F23
61,chrI,61001,43.5925,F23
62,chrI,62001,42.4845,F23
63,chrI,63001,50.8135,F23
64,chrI,64001,51.5715,F23
65,chrI,65001,50.2675,F23
66,chrI,66001,73.98,F23
67,chrI,67001,65.2555,F23
68,chrI,68001,45.7485,F23
69,chrI,69001,49.639,F23
70,chrI,70001,44.803,F23
71,chrI,71001,59.4815,F23
72,chrI,72001,51.3595,F23
73,chrI,73001,26.9425,F23
74,chrI,74001,26.777,F23
75,chrI,75001,32.3345,F23
76,chrI,76001,32.817,F23
77,chrI,77001,56.6455,F23
78,chrI,78001,63.4275,F23
79,chrI,79001,43.686,F23
80,chrI,80001,45.7795,F23
81,chrI,81001,102.6535,F23
82,chrI,82001,112.06,F23
83,chrI,83001,50.683,F23
84,chrI,84001,37.1515,F23
85,chrI,85001,45.5355,F23
86,chrI,86001,47.1005,F23
87,chrI,87001,44.296,F23
88,chrI,88001,48.7255,F23
89,chrI,89001,51.3595,F23
90,chrI,90001,44.914,F23
91,chrI,91001,57.146,F23
92,chrI,92001,68.6125,F23
93,chrI,93001,63.983,F23
94,chrI,94001,56.582,F23
95,chrI,95001,48.462,F23
96,chrI,96001,44.8145,F23
97,chrI,97001,39.5685,F23
98,chrI,98001,36.367,F23
99,chrI,99001,32.842,F23
100,chrI,100001,40.059,F23
101,chrI,101001,156.065,F23
102,chrI,102001,160.6065,F23
103,chrI,103001,54.9195,F23
104,chrI,104001,62.414,F23
105,chrI,105001,76.116,F23
106,chrI,106001,76.124,F23
107,chrI,107001,56.9985,F23
108,chrI,108001,51.9845,F23
109,chrI,109001,60.143,F23
110,chrI,110001,59.2965,F23
111,chrI,111001,48.1525,F23
112,chrI,112001,38.2375,F23
113,chrI,113001,39.7845,F23
114,chrI,114001,48.3655,F23
115,chrI,115001,59.2365,F23
116,chrI,116001,61.319,F23
117,chrI,117001,64.817,F23
118,chrI,118001,60.4525,F23
119,chrI,119001,50.1775,F23
120,chrI,120001,53.9045,F23
121,chrI,121001,51.023,F23
122,chrI,122001,35.241,F23
123,chrI,123001,47.218,F23
124,chrI,124001,56.8965,F23
125,chrI,125001,48.9025,F23
126,chrI,126001,55.311,F23
127,chrI,127001,51.6545,F23
128,chrI,128001,40.8695,F23
129,chrI,129001,53.715,F23
130,chrI,130001,76.607,F23
131,chrI,131001,79.3485,F23
132,chrI,132001,66.193,F23
133,chrI,133001,73.529,F23
134,chrI,134001,111.155,F23
135,chrI,135001,124.712,F23
136,chrI,136001,78.8415,F23
137,chrI,137001,45.251,F23
138,chrI,138001,39.7895,F23
139,chrI,139001,34.7375,F23
140,chrI,140001,34.1355,F23
141,chrI,141001,33.194,F23
142,chrI,142001,44.1245,F23
143,chrI,143001,47.766,F23
144,chrI,144001,43.5945,F23
145,chrI,145001,41.6175,F23
146,chrI,146001,37.697,F23
147,chrI,147001,35.0995,F23
148,chrI,148001,45.153,F23
149,chrI,149001,66.3645,F23
150,chrI,150001,67.333,F23
151,chrI,151001,47.784,F23
152,chrI,152001,31.8315,F23
153,chrI,153001,30.523,F23
154,chrI,154001,49.3875,F23
155,chrI,155001,48.95,F23
156,chrI,156001,64.2515,F23
157,chrI,157001,76.096,F23
158,chrI,158001,72.939,F23
159,chrI,159001,66.135,F23
160,chrI,160001,51.7065,F23
161,chrI,161001,34.826,F23
162,chrI,162001,6.501,F23
163,chrI,163001,2.6895,F23
164,chrI,164001,2.72,F23
165,chrI,165001,2.5785,F23
166,chrI,166001,1.318,F23
167,chrI,167001,21.0815,F23
168,chrI,168001,69.756,F23
169,chrI,169001,78.448,F23
170,chrI,170001,73.6065,F23
171,chrI,171001,74.1185,F23
172,chrI,172001,56.959,F23
173,chrI,173001,55.021,F23
174,chrI,174001,69.367,F23
175,chrI,175001,75.292,F23
176,chrI,176001,60.3335,F23
177,chrI,177001,46.934,F23
178,chrI,178001,46.8115,F23
179,chrI,179001,53.3515,F23
180,chrI,180001,43.6925,F23
181,chrI,181001,38.7285,F23
182,chrI,182001,38.424,F23
183,chrI,183001,27.307,F23
184,chrI,184001,33.6775,F23
185,chrI,185001,22.68,F23
