,chrom,pos,cov,sampleID
2,chrI,2001,135.002,N9
3,chrI,3001,63.041,N9
4,chrI,4001,42.608,N9
5,chrI,5001,39.701,N9
6,chrI,6001,56.2275,N9
7,chrI,7001,56.3315,N9
8,chrI,8001,40.1625,N9
9,chrI,9001,50.007,N9
10,chrI,10001,49.4235,N9
11,chrI,11001,38.425,N9
12,chrI,12001,31.117,N9
13,chrI,13001,88.4385,N9
14,chrI,14001,102.4725,N9
15,chrI,15001,49.131,N9
16,chrI,16001,34.3935,N9
17,chrI,17001,23.1845,N9
18,chrI,18001,17.1815,N9
19,chrI,19001,20.3195,N9
20,chrI,20001,24.0975,N9
21,chrI,21001,21.109,N9
22,chrI,22001,21.0485,N9
23,chrI,23001,30.5745,N9
24,chrI,24001,27.8945,N9
25,chrI,25001,19.566,N9
26,chrI,26001,55.2115,N9
27,chrI,27001,115.0325,N9
28,chrI,28001,99.548,N9
29,chrI,29001,62.139,N9
30,chrI,30001,48.982,N9
31,chrI,31001,38.039,N9
32,chrI,32001,52.2455,N9
33,chrI,33001,65.1845,N9
34,chrI,34001,73.114,N9
35,chrI,35001,61.826,N9
36,chrI,36001,43.507,N9
37,chrI,37001,48.471,N9
38,chrI,38001,47.526,N9
39,chrI,39001,40.9275,N9
40,chrI,40001,45.2555,N9
41,chrI,41001,55.3685,N9
42,chrI,42001,93.794,N9
43,chrI,43001,116.526,N9
44,chrI,44001,85.906,N9
45,chrI,45001,58.837,N9
46,chrI,46001,54.3485,N9
47,chrI,47001,41.2925,N9
48,chrI,48001,43.2965,N9
49,chrI,49001,74.434,N9
50,chrI,50001,72.7535,N9
51,chrI,51001,65.4295,N9
52,chrI,52001,98.294,N9
53,chrI,53001,84.1745,N9
54,chrI,54001,46.35,N9
55,chrI,55001,50.6355,N9
56,chrI,56001,71.5225,N9
57,chrI,57001,62.9335,N9
58,chrI,58001,46.9425,N9
59,chrI,59001,61.5685,N9
60,chrI,60001,76.5745,N9
61,chrI,61001,63.9385,N9
62,chrI,62001,44.061,N9
63,chrI,63001,47.422,N9
64,chrI,64001,59.2485,N9
65,chrI,65001,63.7295,N9
66,chrI,66001,54.346,N9
67,chrI,67001,49.892,N9
68,chrI,68001,75.682,N9
69,chrI,69001,75.0025,N9
70,chrI,70001,59.9045,N9
71,chrI,71001,58.8555,N9
72,chrI,72001,42.9065,N9
73,chrI,73001,36.083,N9
74,chrI,74001,37.347,N9
75,chrI,75001,54.573,N9
76,chrI,76001,67.864,N9
77,chrI,77001,74.5575,N9
78,chrI,78001,69.8815,N9
79,chrI,79001,59.7945,N9
80,chrI,80001,48.986,N9
81,chrI,81001,80.196,N9
82,chrI,82001,117.012,N9
