,chrom,pos,cov,sampleID
2,chrI,2001,157.049,K20
3,chrI,3001,143.524,K20
4,chrI,4001,97.425,K20
5,chrI,5001,36.7605,K20
6,chrI,6001,41.7605,K20
7,chrI,7001,40.6605,K20
8,chrI,8001,28.015,K20
9,chrI,9001,43.136,K20
10,chrI,10001,42.821,K20
11,chrI,11001,29.9885,K20
12,chrI,12001,32.377,K20
13,chrI,13001,44.373,K20
14,chrI,14001,47.1115,K20
15,chrI,15001,33.365,K20
16,chrI,16001,31.462,K20
17,chrI,17001,23.7055,K20
18,chrI,18001,15.1175,K20
19,chrI,19001,24.1805,K20
20,chrI,20001,24.2515,K20
21,chrI,21001,14.942,K20
22,chrI,22001,11.909,K20
23,chrI,23001,13.358,K20
24,chrI,24001,18.3785,K20
25,chrI,25001,21.6295,K20
26,chrI,26001,31.8065,K20
27,chrI,27001,58.8425,K20
28,chrI,28001,56.3545,K20
29,chrI,29001,30.187,K20
30,chrI,30001,27.792,K20
31,chrI,31001,32.4215,K20
32,chrI,32001,37.947,K20
33,chrI,33001,49.327,K20
34,chrI,34001,58.822,K20
35,chrI,35001,48.281,K20
36,chrI,36001,44.8525,K20
37,chrI,37001,47.469,K20
38,chrI,38001,40.0925,K20
39,chrI,39001,38.3015,K20
40,chrI,40001,37.394,K20
41,chrI,41001,39.2055,K20
42,chrI,42001,64.772,K20
43,chrI,43001,83.0425,K20
44,chrI,44001,61.716,K20
45,chrI,45001,45.488,K20
46,chrI,46001,45.77,K20
47,chrI,47001,40.6845,K20
48,chrI,48001,36.026,K20
49,chrI,49001,47.982,K20
50,chrI,50001,67.422,K20
51,chrI,51001,57.468,K20
52,chrI,52001,50.5235,K20
53,chrI,53001,53.24,K20
54,chrI,54001,41.026,K20
55,chrI,55001,34.145,K20
56,chrI,56001,45.688,K20
57,chrI,57001,49.043,K20
58,chrI,58001,38.3215,K20
59,chrI,59001,41.932,K20
60,chrI,60001,43.509,K20
61,chrI,61001,37.807,K20
62,chrI,62001,45.014,K20
63,chrI,63001,54.3865,K20
64,chrI,64001,55.402,K20
65,chrI,65001,54.728,K20
66,chrI,66001,76.752,K20
67,chrI,67001,71.8145,K20
68,chrI,68001,48.8075,K20
69,chrI,69001,54.6025,K20
70,chrI,70001,55.6415,K20
71,chrI,71001,54.2335,K20
72,chrI,72001,40.602,K20
73,chrI,73001,29.3425,K20
74,chrI,74001,25.5115,K20
75,chrI,75001,27.733,K20
76,chrI,76001,43.0765,K20
77,chrI,77001,53.5585,K20
78,chrI,78001,50.502,K20
79,chrI,79001,43.8875,K20
80,chrI,80001,38.462,K20
81,chrI,81001,83.646,K20
82,chrI,82001,109.9265,K20
83,chrI,83001,69.474,K20
84,chrI,84001,48.1615,K20
85,chrI,85001,43.9385,K20
86,chrI,86001,41.056,K20
87,chrI,87001,42.878,K20
88,chrI,88001,45.116,K20
89,chrI,89001,41.8625,K20
90,chrI,90001,40.034,K20
91,chrI,91001,50.493,K20
92,chrI,92001,53.862,K20
93,chrI,93001,47.3525,K20
94,chrI,94001,53.9715,K20
95,chrI,95001,49.702,K20
96,chrI,96001,39.063,K20
97,chrI,97001,43.344,K20
98,chrI,98001,47.2645,K20
99,chrI,99001,37.8005,K20
100,chrI,100001,35.4375,K20
101,chrI,101001,100.5015,K20
102,chrI,102001,102.0795,K20
103,chrI,103001,58.483,K20
104,chrI,104001,90.0765,K20
105,chrI,105001,83.2495,K20
106,chrI,106001,47.5285,K20
107,chrI,107001,44.676,K20
108,chrI,108001,57.789,K20
109,chrI,109001,59.6865,K20
110,chrI,110001,54.6495,K20
111,chrI,111001,47.8945,K20
112,chrI,112001,47.463,K20
113,chrI,113001,56.0135,K20
114,chrI,114001,60.323,K20
115,chrI,115001,65.1155,K20
116,chrI,116001,57.1105,K20
117,chrI,117001,65.1225,K20
118,chrI,118001,72.3705,K20
119,chrI,119001,49.97,K20
120,chrI,120001,45.83,K20
121,chrI,121001,52.9085,K20
122,chrI,122001,42.176,K20
123,chrI,123001,37.5015,K20
124,chrI,124001,42.9255,K20
125,chrI,125001,38.3445,K20
126,chrI,126001,37.46,K20
127,chrI,127001,46.685,K20
128,chrI,128001,43.843,K20
129,chrI,129001,45.5265,K20
130,chrI,130001,56.2595,K20
131,chrI,131001,86.492,K20
132,chrI,132001,93.324,K20
133,chrI,133001,65.569,K20
134,chrI,134001,79.784,K20
135,chrI,135001,124.0965,K20
136,chrI,136001,104.4515,K20
137,chrI,137001,68.087,K20
138,chrI,138001,59.8655,K20
139,chrI,139001,60.372,K20
140,chrI,140001,71.0505,K20
141,chrI,141001,46.5175,K20
142,chrI,142001,34.3715,K20
143,chrI,143001,36.4065,K20
144,chrI,144001,42.734,K20
145,chrI,145001,44.7585,K20
146,chrI,146001,35.7415,K20
147,chrI,147001,34.0895,K20
148,chrI,148001,54.9795,K20
149,chrI,149001,142.7895,K20
150,chrI,150001,136.855,K20
151,chrI,151001,45.424,K20
152,chrI,152001,28.7705,K20
153,chrI,153001,33.665,K20
154,chrI,154001,47.127,K20
155,chrI,155001,53.6165,K20
156,chrI,156001,66.973,K20
157,chrI,157001,65.3455,K20
158,chrI,158001,58.16,K20
159,chrI,159001,54.627,K20
160,chrI,160001,47.911,K20
161,chrI,161001,35.7475,K20
162,chrI,162001,8.8845,K20
163,chrI,163001,1.796,K20
164,chrI,164001,2.769,K20
165,chrI,165001,3.799,K20
166,chrI,166001,2.1975,K20
167,chrI,167001,27.4585,K20
168,chrI,168001,112.654,K20
169,chrI,169001,115.4365,K20
170,chrI,170001,72.5595,K20
171,chrI,171001,75.258,K20
172,chrI,172001,51.192,K20
173,chrI,173001,36.9865,K20
174,chrI,174001,57.102,K20
175,chrI,175001,71.2725,K20
176,chrI,176001,65.1655,K20
177,chrI,177001,53.293,K20
178,chrI,178001,36.826,K20
179,chrI,179001,50.834,K20
180,chrI,180001,50.3635,K20
181,chrI,181001,37.109,K20
182,chrI,182001,43.8175,K20
183,chrI,183001,34.0185,K20
184,chrI,184001,28.966,K20
185,chrI,185001,17.315,K20
186,chrI,186001,0.203,K20
187,chrI,187001,27.328,K20
188,chrI,188001,44.401,K20
189,chrI,189001,43.638,K20
190,chrI,190001,52.341,K20
191,chrI,191001,79.0655,K20
192,chrI,192001,73.1775,K20
193,chrI,193001,60.171,K20
194,chrI,194001,83.4235,K20
195,chrI,195001,103.924,K20
196,chrI,196001,89.9115,K20
197,chrI,197001,54.4875,K20
198,chrI,198001,41.208,K20
199,chrI,199001,33.5295,K20
200,chrI,200001,17.645,K20
201,chrI,201001,0.1265,K20
202,chrI,202001,1.525,K20
203,chrI,203001,9.249,K20
204,chrI,204001,37.404,K20
205,chrI,205001,70.5695,K20
206,chrI,206001,107.8205,K20
207,chrI,207001,175.809,K20
208,chrI,208001,131.632,K20
209,chrI,209001,24.14,K20
210,chrI,210001,2.3495,K20
211,chrI,211001,2.0495,K20
212,chrI,212001,7.817,K20
213,chrI,213001,11.494,K20
214,chrI,214001,7.244,K20
215,chrI,215001,7.441,K20
216,chrI,216001,9.274,K20
217,chrI,217001,4.283,K20
218,chrI,218001,1.1045,K20
219,chrI,219001,8.345,K20
220,chrI,220001,42.342,K20
221,chrI,221001,73.969,K20
222,chrI,222001,59.077,K20
223,chrI,223001,73.1765,K20
224,chrI,224001,86.5055,K20
225,chrI,225001,66.2175,K20
226,chrI,226001,50.625,K20
227,chrI,227001,29.899,K20
228,chrI,228001,12.1135,K20
229,chrI,229001,0.61,K20
230,chrI,230001,2.9735,K20
233,chrII,233001,3.4065,K20
234,chrII,234001,2.1095,K20
235,chrII,235001,0.4765,K20
236,chrII,236001,0.024,K20
237,chrII,237001,171.8235,K20
238,chrII,238001,206.7105,K20
239,chrII,239001,47.0155,K20
240,chrII,240001,31.8745,K20
241,chrII,241001,53.8995,K20
242,chrII,242001,47.3865,K20
243,chrII,243001,30.692,K20
244,chrII,244001,37.5165,K20
245,chrII,245001,43.215,K20
246,chrII,246001,64.804,K20
247,chrII,247001,69.6145,K20
248,chrII,248001,62.218,K20
249,chrII,249001,68.4155,K20
250,chrII,250001,73.689,K20
251,chrII,251001,68.489,K20
252,chrII,252001,55.539,K20
253,chrII,253001,46.6385,K20
254,chrII,254001,47.7915,K20
255,chrII,255001,55.567,K20
256,chrII,256001,46.9115,K20
257,chrII,257001,54.1165,K20
258,chrII,258001,72.8155,K20
259,chrII,259001,76.397,K20
260,chrII,260001,71.0495,K20
261,chrII,261001,36.6745,K20
262,chrII,262001,65.304,K20
263,chrII,263001,76.15,K20
264,chrII,264001,16.4605,K20
265,chrII,265001,13.529,K20
266,chrII,266001,17.596,K20
267,chrII,267001,34.5965,K20
268,chrII,268001,52.942,K20
269,chrII,269001,44.412,K20
270,chrII,270001,33.1995,K20
271,chrII,271001,28.484,K20
272,chrII,272001,46.4855,K20
273,chrII,273001,75.7935,K20
274,chrII,274001,72.6135,K20
275,chrII,275001,61.056,K20
276,chrII,276001,67.354,K20
277,chrII,277001,56.418,K20
278,chrII,278001,57.0305,K20
279,chrII,279001,53.2615,K20
280,chrII,280001,32.26,K20
281,chrII,281001,38.7335,K20
282,chrII,282001,53.5395,K20
283,chrII,283001,45.666,K20
284,chrII,284001,34.557,K20
285,chrII,285001,33.3205,K20
286,chrII,286001,53.6535,K20
287,chrII,287001,58.6405,K20
288,chrII,288001,38.307,K20
289,chrII,289001,40.8585,K20
290,chrII,290001,60.161,K20
291,chrII,291001,62.0585,K20
292,chrII,292001,70.1575,K20
293,chrII,293001,65.664,K20
294,chrII,294001,42.8855,K20
295,chrII,295001,41.2135,K20
296,chrII,296001,60.675,K20
297,chrII,297001,64.9195,K20
298,chrII,298001,39.7685,K20
299,chrII,299001,38.2665,K20
300,chrII,300001,36.2065,K20
301,chrII,301001,30.5985,K20
302,chrII,302001,37.8455,K20
303,chrII,303001,131.874,K20
304,chrII,304001,137.322,K20
305,chrII,305001,57.6455,K20
306,chrII,306001,73.8145,K20
307,chrII,307001,101.7565,K20
308,chrII,308001,84.709,K20
309,chrII,309001,41.942,K20
310,chrII,310001,26.476,K20
311,chrII,311001,33.353,K20
312,chrII,312001,53.7115,K20
313,chrII,313001,47.122,K20
314,chrII,314001,34.0935,K20
315,chrII,315001,50.666,K20
316,chrII,316001,60.756,K20
317,chrII,317001,55.067,K20
318,chrII,318001,50.033,K20
319,chrII,319001,41.2775,K20
320,chrII,320001,34.866,K20
321,chrII,321001,35.6325,K20
322,chrII,322001,46.014,K20
323,chrII,323001,46.7315,K20
324,chrII,324001,43.76,K20
325,chrII,325001,50.624,K20
326,chrII,326001,55.7495,K20
327,chrII,327001,49.211,K20
328,chrII,328001,46.229,K20
329,chrII,329001,63.751,K20
330,chrII,330001,74.605,K20
331,chrII,331001,57.0505,K20
332,chrII,332001,44.445,K20
333,chrII,333001,70.1285,K20
334,chrII,334001,63.0535,K20
335,chrII,335001,36.363,K20
336,chrII,336001,35.728,K20
337,chrII,337001,42.818,K20
338,chrII,338001,48.1205,K20
339,chrII,339001,39.2335,K20
340,chrII,340001,40.2375,K20
341,chrII,341001,46.896,K20
342,chrII,342001,37.309,K20
343,chrII,343001,42.01,K20
344,chrII,344001,49.772,K20
345,chrII,345001,33.8235,K20
346,chrII,346001,26.88,K20
347,chrII,347001,37.4415,K20
348,chrII,348001,36.235,K20
349,chrII,349001,41.914,K20
350,chrII,350001,58.2735,K20
351,chrII,351001,40.6235,K20
352,chrII,352001,30.5875,K20
353,chrII,353001,35.128,K20
354,chrII,354001,66.2105,K20
355,chrII,355001,73.5745,K20
356,chrII,356001,37.0055,K20
357,chrII,357001,28.997,K20
358,chrII,358001,34.381,K20
359,chrII,359001,47.107,K20
360,chrII,360001,62.2315,K20
361,chrII,361001,55.386,K20
362,chrII,362001,39.2075,K20
363,chrII,363001,55.504,K20
364,chrII,364001,81.8845,K20
365,chrII,365001,59.757,K20
366,chrII,366001,42.623,K20
367,chrII,367001,52.4945,K20
368,chrII,368001,44.3465,K20
369,chrII,369001,39.959,K20
370,chrII,370001,48.028,K20
371,chrII,371001,46.3725,K20
372,chrII,372001,47.35,K20
373,chrII,373001,49.197,K20
374,chrII,374001,32.6515,K20
375,chrII,375001,24.4515,K20
376,chrII,376001,24.3145,K20
377,chrII,377001,34.8185,K20
378,chrII,378001,47.678,K20
379,chrII,379001,40.898,K20
380,chrII,380001,32.1945,K20
381,chrII,381001,39.6125,K20
382,chrII,382001,41.823,K20
383,chrII,383001,38.459,K20
384,chrII,384001,45.4695,K20
385,chrII,385001,66.829,K20
386,chrII,386001,111.083,K20
387,chrII,387001,109.5985,K20
388,chrII,388001,56.286,K20
389,chrII,389001,37.5745,K20
390,chrII,390001,44.605,K20
391,chrII,391001,46.9015,K20
392,chrII,392001,56.657,K20
393,chrII,393001,77.7895,K20
394,chrII,394001,69.3855,K20
395,chrII,395001,47.287,K20
396,chrII,396001,46.0505,K20
397,chrII,397001,41.9755,K20
398,chrII,398001,42.1575,K20
399,chrII,399001,37.2865,K20
400,chrII,400001,28.01,K20
401,chrII,401001,26.28,K20
402,chrII,402001,43.271,K20
403,chrII,403001,61.9905,K20
404,chrII,404001,49.664,K20
405,chrII,405001,39.3135,K20
406,chrII,406001,39.72,K20
407,chrII,407001,63.6195,K20
408,chrII,408001,65.2035,K20
409,chrII,409001,38.7995,K20
410,chrII,410001,52.06,K20
411,chrII,411001,59.7045,K20
412,chrII,412001,45.45,K20
413,chrII,413001,35.881,K20
414,chrII,414001,35.0425,K20
415,chrII,415001,37.127,K20
416,chrII,416001,39.4695,K20
417,chrII,417001,52.4455,K20
418,chrII,418001,45.6255,K20
419,chrII,419001,26.896,K20
420,chrII,420001,70.7905,K20
421,chrII,421001,83.617,K20
422,chrII,422001,42.0595,K20
423,chrII,423001,43.6625,K20
424,chrII,424001,56.059,K20
425,chrII,425001,47.4145,K20
426,chrII,426001,28.7015,K20
427,chrII,427001,30.2665,K20
428,chrII,428001,30.7045,K20
429,chrII,429001,28.5145,K20
430,chrII,430001,49.935,K20
431,chrII,431001,53.6205,K20
432,chrII,432001,86.8695,K20
433,chrII,433001,82.8975,K20
434,chrII,434001,37.2045,K20
435,chrII,435001,39.0005,K20
436,chrII,436001,36.786,K20
437,chrII,437001,42.517,K20
438,chrII,438001,37.4485,K20
439,chrII,439001,29.026,K20
440,chrII,440001,26.8355,K20
441,chrII,441001,28.167,K20
442,chrII,442001,43.4665,K20
443,chrII,443001,66.789,K20
444,chrII,444001,54.5955,K20
445,chrII,445001,57.7315,K20
446,chrII,446001,67.701,K20
447,chrII,447001,50.0595,K20
448,chrII,448001,40.4135,K20
449,chrII,449001,44.39,K20
450,chrII,450001,46.96,K20
451,chrII,451001,47.055,K20
452,chrII,452001,57.995,K20
453,chrII,453001,146.887,K20
454,chrII,454001,156.392,K20
455,chrII,455001,103.1415,K20
456,chrII,456001,83.641,K20
457,chrII,457001,26.821,K20
458,chrII,458001,28.535,K20
459,chrII,459001,26.653,K20
460,chrII,460001,16.4945,K20
461,chrII,461001,27.6805,K20
462,chrII,462001,35.7135,K20
463,chrII,463001,32.3355,K20
464,chrII,464001,27.987,K20
465,chrII,465001,30.07,K20
466,chrII,466001,35.7925,K20
467,chrII,467001,37.73,K20
468,chrII,468001,45.8195,K20
469,chrII,469001,43.0095,K20
470,chrII,470001,46.9835,K20
471,chrII,471001,52.581,K20
472,chrII,472001,49.605,K20
473,chrII,473001,51.917,K20
474,chrII,474001,39.6135,K20
475,chrII,475001,32.092,K20
476,chrII,476001,30.618,K20
477,chrII,477001,38.106,K20
478,chrII,478001,42.6385,K20
479,chrII,479001,33.4915,K20
480,chrII,480001,43.8495,K20
481,chrII,481001,68.4735,K20
482,chrII,482001,69.4795,K20
483,chrII,483001,39.783,K20
484,chrII,484001,32.3025,K20
485,chrII,485001,43.063,K20
486,chrII,486001,36.422,K20
487,chrII,487001,23.1075,K20
488,chrII,488001,30.412,K20
489,chrII,489001,36.367,K20
490,chrII,490001,25.769,K20
491,chrII,491001,11.615,K20
492,chrII,492001,0.836,K20
493,chrII,493001,8.541,K20
494,chrII,494001,23.9275,K20
495,chrII,495001,22.3255,K20
496,chrII,496001,15.77,K20
497,chrII,497001,23.657,K20
498,chrII,498001,25.727,K20
499,chrII,499001,32.176,K20
500,chrII,500001,45.879,K20
501,chrII,501001,50.4005,K20
502,chrII,502001,38.059,K20
503,chrII,503001,30.475,K20
504,chrII,504001,34.4845,K20
505,chrII,505001,48.029,K20
506,chrII,506001,60.7925,K20
507,chrII,507001,46.254,K20
508,chrII,508001,53.0285,K20
509,chrII,509001,54.437,K20
510,chrII,510001,71.5185,K20
511,chrII,511001,75.301,K20
512,chrII,512001,41.725,K20
513,chrII,513001,38.8045,K20
514,chrII,514001,41.5195,K20
515,chrII,515001,34.949,K20
516,chrII,516001,42.566,K20
517,chrII,517001,46.2365,K20
518,chrII,518001,33.6495,K20
519,chrII,519001,33.1625,K20
520,chrII,520001,33.1765,K20
