,chrom,pos,cov,sampleID
2,chrI,2001,110.0765,B3
3,chrI,3001,58.8925,B3
4,chrI,4001,30.122,B3
5,chrI,5001,36.439,B3
6,chrI,6001,46.519,B3
7,chrI,7001,30.792,B3
8,chrI,8001,28.867,B3
9,chrI,9001,39.764,B3
10,chrI,10001,35.9755,B3
11,chrI,11001,28.0205,B3
12,chrI,12001,29.67,B3
13,chrI,13001,57.898,B3
14,chrI,14001,59.6175,B3
15,chrI,15001,27.768,B3
16,chrI,16001,23.7615,B3
17,chrI,17001,20.8075,B3
18,chrI,18001,54.292,B3
19,chrI,19001,53.6705,B3
20,chrI,20001,13.2485,B3
21,chrI,21001,12.984,B3
22,chrI,22001,13.2265,B3
23,chrI,23001,21.8445,B3
24,chrI,24001,23.902,B3
25,chrI,25001,18.9685,B3
26,chrI,26001,38.8615,B3
27,chrI,27001,63.47,B3
28,chrI,28001,49.3695,B3
29,chrI,29001,24.284,B3
30,chrI,30001,20.35,B3
31,chrI,31001,19.4195,B3
32,chrI,32001,25.3875,B3
33,chrI,33001,41.0245,B3
34,chrI,34001,47.7525,B3
35,chrI,35001,36.458,B3
36,chrI,36001,27.7585,B3
37,chrI,37001,29.175,B3
38,chrI,38001,25.086,B3
39,chrI,39001,22.0955,B3
40,chrI,40001,26.0315,B3
41,chrI,41001,45.396,B3
42,chrI,42001,51.9515,B3
43,chrI,43001,54.1285,B3
44,chrI,44001,52.218,B3
45,chrI,45001,35.6645,B3
46,chrI,46001,35.8345,B3
47,chrI,47001,80.866,B3
48,chrI,48001,81.4145,B3
49,chrI,49001,49.8305,B3
50,chrI,50001,58.9955,B3
51,chrI,51001,51.222,B3
52,chrI,52001,37.3665,B3
53,chrI,53001,25.1465,B3
54,chrI,54001,23.5265,B3
55,chrI,55001,32.186,B3
56,chrI,56001,47.779,B3
57,chrI,57001,42.576,B3
58,chrI,58001,27.6075,B3
59,chrI,59001,31.2095,B3
60,chrI,60001,34.2545,B3
61,chrI,61001,31.8535,B3
62,chrI,62001,27.915,B3
63,chrI,63001,30.954,B3
64,chrI,64001,40.5845,B3
65,chrI,65001,45.377,B3
66,chrI,66001,39.224,B3
67,chrI,67001,32.15,B3
